iteration,epoch,train_accuracy,train_loss,val_accuracy,val_loss
3,62,100.0,0.09120137194967683,100.0,0.0985815190968629
3,63,100.0,0.08996145541598762,100.0,0.09731893031562851
3,64,100.0,0.08875442554651262,100.0,0.0960888114368852
3,65,100.0,0.08757901326820905,100.0,0.09488993754845006
3,66,100.0,0.08643401296472707,100.0,0.09372114383908295
3,67,100.0,0.08531827861455425,100.0,0.0925813220016767
3,68,100.0,0.08423072020416512,100.0,0.09146941688867541
3,69,100.0,0.08317030039387426,100.0,0.09038442339955921
3,70,100.0,0.08213603141611102,100.0,0.08932538358203083
3,71,100.0,0.08112697218765225,100.0,0.08829138393016749
3,72,100.0,0.08014222561898675,100.0,0.08728155286426392
3,73,100.0,0.07918093610546488,100.0,0.08629505837841951
3,74,100.0,0.07824228718622239,100.0,0.08533110584311836
3,75,100.0,0.07732549935807444,100.0,0.08438893595113767
3,76,100.0,0.07642982803266991,100.0,0.08346782279610164
3,77,100.0,0.07555456162618521,100.0,0.08256707207388964
3,78,100.0,0.07469901977173574,100.0,0.08168601939791745
3,79,100.0,0.07386255164549757,100.0,0.0808240287200468
3,80,100.0,0.07304453439827248,100.0,0.07998049084954538
3,81,100.0,0.07224437168490312,100.0,0.07915482206313165
3,82,100.0,0.07146149228455753,100.0,0.0783464627996918
3,83,100.0,0.07069534880546023,100.0,0.07755487643376312
3,84,100.0,0.0699454164681571,100.0,0.07677954812234124
3,85,100.0,0.06921119196186445,100.0,0.07601998371998935
3,86,100.0,0.06849219236887752,100.0,0.07527570875761408
3,87,100.0,0.06778795415240091,100.0,0.07454626748062693
3,88,100.0,0.06709803220351879,100.0,0.07383122194253136
3,89,100.0,0.06642199894334591,100.0,0.07313015115027491
3,90,100.0,0.0657594434767001,100.0,0.07244265025797493
3,91,100.0,0.06510997079390686,100.0,0.0717683298058779
3,92,100.0,0.06447320101759978,100.0,0.07110681500164054
3,93,100.0,0.06384876869160802,100.0,0.07045774504123171
3,94,100.0,0.06323632210923436,100.0,0.0698207724669492
3,95,100.0,0.06263552267842176,100.0,0.06919556256022112
3,96,100.0,0.06204604432148388,100.0,0.0685817927670291
3,97,100.0,0.06146757290724145,100.0,0.06797915215394035
3,98,100.0,0.06089980571355591,100.0,0.06738734089287488
3,99,100.0,0.060342450918393485,100.0,0.06680606977286459
3,100,100.0,0.059795227117680726,100.0,0.06623505973717952
4,1,52.38095238095239,1.943319693120321,44.44444444444444,1.3479128374745357
4,2,52.38095238095239,1.139721860962555,44.44444444444444,0.63813897867185
4,3,52.38095238095239,0.5508203865899188,100.0,0.3884759836973081
4,4,100.0,0.3629317935874856,100.0,0.3527152983384617
4,5,100.0,0.3400669491346014,100.0,0.33768072037181307
4,6,100.0,0.32555218028488025,100.0,0.3241908788885078
4,7,100.0,0.3120999478157044,100.0,0.311656502516807
4,8,100.0,0.2995995735082924,100.0,0.29997826747334977
4,9,100.0,0.28796293700463493,100.0,0.289078122180007
4,10,100.0,0.27711142761435276,100.0,0.2788868326697112
4,11,100.0,0.26697483477472517,100.0,0.2693425199024635
4,12,100.0,0.25749037426757787,100.0,0.26038977220871096
4,13,100.0,0.24860182660110558,100.0,0.2519788894570586
4,14,100.0,0.24025877688036895,100.0,0.24406522147872078
4,15,100.0,0.2324159456553453,100.0,0.23660858793243125
4,16,100.0,0.2250326006719575,100.0,0.22957276957732653
4,17,100.0,0.2180720401399466,100.0,0.2229250620915439
4,18,100.0,0.21150113894642641,100.0,0.21663588457122657
4,19,100.0,0.20528995009923912,100.0,0.21067843576901815
4,20,100.0,0.1994113545258408,100.0,0.20502839197906814
4,21,100.0,0.19384075314969584,100.0,0.19966364124129227
4,22,100.0,0.18855579590017366,100.0,0.19456404922062623
4,23,100.0,0.18353614297650475,100.0,0.18971125272064357
4,24,100.0,0.1787632542803198,100.0,0.18508847732077846
4,25,100.0,0.17422020345719275,100.0,0.18068037608917925
4,26,100.0,0.1698915134500131,100.0,0.1764728867259049
4,27,100.0,0.1657630108715133,100.0,0.1724531048406411
4,28,100.0,0.16182169685578646,100.0,0.16860917137181727
4,29,100.0,0.15805563235500325,100.0,0.16493017241587454
4,30,100.0,0.15445383611330005,100.0,0.16140604996182445
4,31,100.0,0.15100619378004854,100.0,0.15802752222187183
4,32,100.0,0.14770337682403958,100.0,0.15478601241794976
4,33,100.0,0.14453677008259558,100.0,0.15167358503015943
4,34,100.0,0.14149840692889393,100.0,0.14868288863950505
4,35,100.0,0.1385809111699792,100.0,0.1458071046066974
4,36,100.0,0.13577744489983049,100.0,0.14303990092353847
4,37,100.0,0.1330816616288008,100.0,0.14037539065553317
4,38,100.0,0.13048766409482757,100.0,0.1378080944656467
4,39,100.0,0.12798996623479514,100.0,0.13533290677104895
4,40,100.0,0.12558345885784597,100.0,0.13294506513854237
4,41,100.0,0.12326337861759626,100.0,0.13064012257127453
4,42,100.0,0.12102527992824645,100.0,0.12841392238022598
4,43,100.0,0.11886500951145877,100.0,0.1262625753696703
4,44,100.0,0.11677868329743088,100.0,0.1241824390970135
4,45,100.0,0.11476266543555098,100.0,0.12217009899473785
4,46,100.0,0.11281354919798596,100.0,0.12022235116612473
4,47,100.0,0.11092813958405913,100.0,0.11833618668744594
4,48,100.0,0.10910343745478086,100.0,0.11650877726778688
4,49,100.0,0.10733662504578756,100.0,0.11473746213391697
4,50,100.0,0.10562505272356812,100.0,0.1130197360219506
4,51,100.0,0.10396622686450038,100.0,0.11135323817017978
4,52,100.0,0.10235779874913738,100.0,0.1097357422186268
4,53,100.0,0.1007975543755924,100.0,0.10816514693074666
4,54,100.0,0.09928340510596274,100.0,0.10663946766146028
4,55,100.0,0.09781337906866645,100.0,0.10515682850346136
4,56,100.0,0.09638561324749088,100.0,0.10371545505063669
4,57,100.0,0.09499834619518353,100.0,0.10231366772356698
4,58,100.0,0.09364991131567064,100.0,0.10094987560753677
4,59,100.0,0.09233873066455157,100.0,0.09962257075834269
4,60,100.0,0.09106330922247707,100.0,0.09833032293553776
4,61,100.0,0.08982222960044184,100.0,0.09707177472662286
4,62,100.0,0.08861414713997609,100.0,0.09584563702917187
4,63,100.0,0.08743778537475103,100.0,0.09465068486098441
4,64,100.0,0.08629193182327964,100.0,0.09348575347114589
4,65,100.0,0.08517543408522858,100.0,0.09234973472737883
4,66,100.0,0.0840871962164022,100.0,0.09124157375731595
4,67,100.0,0.0830261753597447,100.0,0.09016026582334948
4,68,100.0,0.08199137861176282,100.0,0.08910485341253128
4,69,100.0,0.08098186010562188,100.0,0.08807442352464172
4,70,100.0,0.07999671829383491,100.0,0.08706810514302618
4,71,100.0,0.07903509341497122,100.0,0.08608506687413747
4,72,100.0,0.07809616513016589,100.0,0.08512451474293253
4,73,100.0,0.077179150316444,100.0,0.08418569013236693
4,74,100.0,0.07628330100498151,100.0,0.0832678678562255
4,75,100.0,0.07540790245343326,100.0,0.08237035435542527
4,76,100.0,0.07455227134236911,100.0,0.08149248600874515
4,77,100.0,0.07371575408669037,100.0,0.08063362754968094
4,78,100.0,0.0728977252536478,100.0,0.07979317058179558
4,79,100.0,0.07209758607976756,100.0,0.07897053218555451
4,80,100.0,0.07131476307961486,100.0,0.07816515361019144
4,81,100.0,0.07054870673988893,100.0,0.07737649904466236
4,82,100.0,0.06979889029286276,100.0,0.07660405446221265
4,83,100.0,0.0690648085636498,100.0,0.07584732653350462
4,84,100.0,0.0683459768862114,100.0,0.07510584160364615
4,85,100.0,0.06764193008341131,100.0,0.0743791447288123
4,86,100.0,0.06695222150678413,100.0,0.07366679876848184
4,87,100.0,0.06627642213201287,100.0,0.07296838352960643
4,88,100.0,0.06561411970641189,100.0,0.07228349495930503
4,89,100.0,0.0649649179449902,100.0,0.0716117443829278
4,90,100.0,0.06432843577192063,100.0,0.07095275778456371
4,91,100.0,0.06370430660447576,100.0,0.07030617512727812
4,92,100.0,0.06309217767670368,100.0,0.06967164971056312
4,93,100.0,0.06249170940031448,100.0,0.06904884756266103
4,94,100.0,0.06190257476042917,100.0,0.06843744686558755
4,95,100.0,0.06132445874400843,100.0,0.06783713741083426
4,96,100.0,0.0607570577989338,100.0,0.06724762008387014
4,97,100.0,0.06020007932185408,100.0,0.0666686063756904
4,98,100.0,0.059653241173040904,100.0,0.06609981791978292
4,99,100.0,0.059116271216618284,100.0,0.06554098605299144
4,100,100.0,0.05858890688464223,100.0,0.06499185139885852
5,1,52.38095238095239,3.08497341125159,44.44444444444444,2.6337626457013132
5,2,52.38095238095239,2.2283247398672033,44.44444444444444,1.6565749615877423
5,3,52.38095238095239,1.404534712063542,44.44444444444444,0.8644300479338459
5,4,52.38095238095239,0.7497556452156424,66.66666666666666,0.5461967317971226
5,5,61.904761904761905,0.5186632622633112,100.0,0.5032408674907151
5,6,100.0,0.4874055893196691,100.0,0.4783209948745168
5,7,100.0,0.46117266899682235,100.0,0.4539820903434242
5,8,100.0,0.43718618631345374,100.0,0.4318357286003254
5,9,100.0,0.4151822793551859,100.0,0.41144912155549673
5,10,100.0,0.39496176923951576,100.0,0.3926679867807339
5,11,100.0,0.37634694854957546,100.0,0.37533153626821086
5,12,100.0,0.359178937224604,100.0,0.3592984378399201
5,13,100.0,0.34331594711771773,100.0,0.3444427606473489
5,14,100.0,0.3286315754011215,100.0,0.33065240193743817
5,15,100.0,0.31501318477627416,100.0,0.3178275241878713
5,16,100.0,0.3023603993287373,100.0,0.3058791489032769
5,17,100.0,0.2905837302229533,100.0,0.2947278980094665
5,18,100.0,0.2796033347145696,100.0,0.2843028746674528
5,19,100.0,0.2693479051858509,100.0,0.2745406727483365
5,20,100.0,0.2597536808681719,100.0,0.2653845031463948
5,21,100.0,0.25076357275038663,100.0,0.2567834249626238
5,22,100.0,0.2423263912572194,100.0,0.2486916700132379
5,23,100.0,0.23439616617178083,100.0,0.24106804986580435
5,24,100.0,0.2269315486599198,100.0,0.23387543551795342
5,25,100.0,0.21989528591927168,100.0,0.22708030080442912
5,26,100.0,0.21325375978115235,100.0,0.22065232158137846
5,27,100.0,0.20697658144727657,100.0,0.21456402365277438
5,28,100.0,0.20103623538840545,100.0,0.20879047325123212
5,29,100.0,0.1954077662346045,100.0,0.20330900465451707
5,30,100.0,0.19006850322853583,100.0,0.19809898020749822
5,31,100.0,0.18499781748599217,100.0,0.19314157862951312
5,32,100.0,0.18017690791000854,100.0,0.188419608023994
5,33,100.0,0.17558861213854066,100.0,0.1839173404770036
5,34,100.0,0.1712172393752899,100.0,0.17962036554077215
5,35,100.0,0.16704842236428052,100.0,0.17551546025412756
5,36,100.0,0.16306898612715898,100.0,0.17159047366024865
5,37,100.0,0.1592668313937558,100.0,0.16783422404935244
5,38,100.0,0.15563083092679122,100.0,0.16423640738509046
5,39,100.0,0.15215073717586777,100.0,0.16078751557334453
5,40,100.0,0.14881709989872155,100.0,0.15747876340498468
5,41,100.0,0.14562119256324582,100.0,0.15430202315366567
5,42,100.0,0.14255494649572414,100.0,0.15124976593911035
5,43,100.0,0.1396108918722168,100.0,0.14831500907833023
5,44,100.0,0.13678210476393038,100.0,0.14549126874427826
5,45,100.0,0.1340621595460895,100.0,0.14277251733558255
5,46,100.0,0.13144508606541225,100.0,0.14015314503406623
5,47,100.0,0.12892533103558132,100.0,0.13762792509023053
5,48,100.0,0.12649772319464314,100.0,0.13519198243211164
5,49,100.0,0.12415744181441342,100.0,0.13284076524101532
5,50,100.0,0.12189998820084978,100.0,0.13057001917958605
5,51,100.0,0.11972115986697471,100.0,0.12837576399429027
5,52,100.0,0.11761702709713392,100.0,0.12625427224641805
5,53,100.0,0.11558391165389093,100.0,0.12420204995374168
5,54,100.0,0.11361836740731097,100.0,0.1222158189495403
5,55,100.0,0.11171716269132219,100.0,0.12029250078727467
5,56,100.0,0.10987726421371645,100.0,0.11842920203814912
5,57,100.0,0.10809582236557279,100.0,0.11662320084548619
5,58,100.0,0.10637015779279167,100.0,0.11487193461453954
5,59,100.0,0.10469774910732302,100.0,0.11317298872934728
5,60,100.0,0.1030762216288075,100.0,0.11152408619969058
